Bin	Distance_kb	Avg_R2	SD_R2	SE_R2	N_Pairs	Sum_R2	SumSq_R2	Var_R2
744000	744	0.138330839098337	0.249492096944108	6.62362021253568e-05	14188051	1962645	1154648.1	0.0622463064375681
745000	745	0.138321161547064	0.249328179910032	6.62356410477068e-05	14169654	1959963	1151954.4	0.0621645412972492
746000	746	0.13811542991755	0.249077172849502	6.61487812392547e-05	14178300	1958242	1150077.2	0.0620394380347007
747000	747	0.138299373950863	0.249295560851602	6.6277799156282e-05	14147931	1956650	1149873	0.0621482766603149
748000	748	0.114334749152096	0.220600456831326	7.00405209202148e-05	9920055	1134207	612434.4	0.0486645615541898
749000	749	0.138341321783286	0.249161436686447	6.62499683926795e-05	14144588	1956781	1148819.8	0.0620814215316544
750000	750	0.138327096553827	0.249251982348862	6.63725570893483e-05	14102631	1950776	1145993	0.0621265507048373
751000	751	0.138168007444073	0.2490095535416	6.63272779068261e-05	14094435	1947400	1143004.5	0.0620057577549872
752000	752	0.13786160690315	0.248718659040227	6.6197017307493e-05	14116918	1946181	1141589.9	0.0618609713547689
753000	753	0.138147940349386	0.248854210371244	6.62514610587469e-05	14109092	1949142	1143023.7	0.0619284180194953
755000	755	0.137573255720537	0.24847825780573	6.60494986478444e-05	14152649	1947026	1141663.7	0.0617414446021707
756000	756	0.137605927315028	0.248312088111154	6.60604791083708e-05	14129028	1944238	1138718.9	0.0616588931021217
757000	757	0.137755867420122	0.248459677980623	6.6061681194147e-05	14145314	1948600	1141652.6	0.0617322115822349
758000	758	0.138192440155757	0.249055349566506	6.63011986146778e-05	14110714	1949994	1144741.8	0.0620285671476947
759000	759	0.138219787300232	0.249119442393057	6.63687595881592e-05	14089249	1947413	1143556.8	0.0620604965782274
761000	761	0.137444504663269	0.248191884137394	6.59746788861342e-05	14152090	1945127	1139104.6	0.0615992113516696
762000	762	0.13679356860369	0.247515814768405	6.57909534400891e-05	14153816	1936151	1131973.5	0.0612640785604672
763000	763	0.136845608732399	0.247779079976035	6.57828373848326e-05	14187441	1941489	1136714.7	0.0613944724737705
764000	764	0.136842478807117	0.247626188580202	6.57726351556243e-05	14174334	1939651	1134578.8	0.0613187292707577
765000	765	0.136927830085587	0.247823436564578	6.58238193089714e-05	14174854	1940932	1136336.9	0.0614164557106776
766000	766	0.136827581755815	0.247841852895137	6.57875451538309e-05	14192599	1941939	1137499.5	0.0614255840464945
767000	767	0.136791632289413	0.247910772552961	6.57375577393903e-05	14222098	1945464	1140209.8	0.061459751147806
768000	768	0.136683798382886	0.247836135753306	6.56857307681607e-05	14235974	1945827	1140375.7	0.0614227501851314
769000	769	0.137009711863875	0.248302532787728	6.58645898409172e-05	14212102	1947196	1143019.8	0.0616541477888007
770000	770	0.136732229044689	0.247952188155635	6.57447053271628e-05	14223757	1944846	1140403.8	0.0614802876111672
771000	771	0.136785826780862	0.247823105417497	6.57787128193708e-05	14194263	1941574	1137338.8	0.061416291578772
773000	773	0.136996813930669	0.248063181569876	6.59269728244604e-05	14157884	1939585	1136927.2	0.0615353420505693
774000	774	0.136883593418739	0.247937578436154	6.59163508513152e-05	14148109	1936644	1134822.1	0.0614730428007842
775000	775	0.136652717708546	0.247612373980967	6.58123393694822e-05	14155657	1934409	1132252.3	0.0613118877484902
776000	776	0.136791655031377	0.247599997874373	6.58667612305203e-05	14130862	1932984	1130719.3	0.0613057589473896
777000	777	0.136419182856971	0.247100265294871	6.57380787488536e-05	14129032	1927471	1125642.1	0.0610585411087958
778000	778	0.136066210801416	0.246709726112043	6.55291418327246e-05	14174364	1928652	1125156.8	0.060865688958279
779000	779	0.135926859953241	0.246543181052107	6.54473428842009e-05	14190639	1928889	1124745.1	0.0607835401232921
780000	780	0.135592191521391	0.246086728449665	6.53783813151746e-05	14167984	1921068	1118476.2	0.0605586779190593
781000	781	0.135389150267728	0.246015275270482	6.53504781428071e-05	14171852	1918715	1117503.5	0.0605235156664109
782000	782	0.135454149789582	0.245997875966562	6.53937729970469e-05	14151091	1916824	1115994.4	0.0605149549800602
783000	783	0.135352823371491	0.245888040930706	6.54583866866607e-05	14110559	1909904	1111648.4	0.0604609286727405
784000	784	0.135882302522521	0.246534748799296	6.57513554210486e-05	14058755	1910336	1114063.3	0.0607793823655322
785000	785	0.135964498306451	0.246745370989904	6.57815441967544e-05	14069864	1913002	1116719.8	0.0608832781049456
786000	786	0.13596177582484	0.246663263858007	6.57450446068168e-05	14076118	1913814	1116635.5	0.0608427657370846
787000	787	0.135879519817744	0.246656742721574	6.57311617267315e-05	14081320	1913363	1116688	0.0608395487300169
788000	788	0.135820972941699	0.246799895287456	6.56530693588761e-05	14131227	1919317	1121419.2	0.0609101883138993
789000	789	0.13603134083942	0.247094211680177	6.57614016600521e-05	14118320	1920534	1123254.6	0.0610555494458481
790000	790	0.135876581201152	0.24699917718269	6.5690924360991e-05	14137749	1920989	1123541.6	0.0610085935289261
791000	791	0.135787703523419	0.246881534134389	6.56110625230141e-05	14158690	1922576	1124041.3	0.0609504918965497
792000	792	0.136150140585198	0.247430725082974	6.57520973746228e-05	14160808	1927996	1129449.4	0.061221963715086
793000	793	0.135779703687678	0.246958452732775	6.55795844067341e-05	14181118	1925508	1126329.7	0.0609884773761664
794000	794	0.135961971693135	0.247213478682475	6.56465702760976e-05	14181436	1928136	1128844.6	0.0611145040422907
795000	795	0.136433459586185	0.247938353889793	6.58939187737481e-05	14157832	1931602	1133865.6	0.0614734273295802
796000	796	0.136156095785239	0.247696804072538	6.58925136973817e-05	14130862	1924003	1128945.5	0.0613537067477492
797000	797	0.136016496840011	0.247271862615218	6.57753185245382e-05	14132646	1922273	1125578.5	0.0611433740411994
798000	798	0.135854286223793	0.247058423814245	6.57869622688815e-05	14103265	1915989	1121128.5	0.0610378647775789
799000	799	0.135456305328571	0.246549419054547	6.56730364100574e-05	14093984	1909119	1115327.8	0.0607866160361345
800000	800	0.135453537077147	0.246698100102587	6.56984804042916e-05	14100060	1909903	1116832.1	0.0608599525942262
801000	801	0.135385963923956	0.246664267069272	6.56613607873439e-05	14112135	1910585	1117294.7	0.0608432606488209
802000	802	0.134983603328622	0.246341542704512	6.55452973039736e-05	14125123	1906660	1114539	0.0606841556620391
803000	803	0.134754658913879	0.245995655690305	6.53998612487553e-05	14148201	1906536	1113076.9	0.0605138626185032
804000	804	0.134490963544648	0.245547445175739	6.52754900311508e-05	14150460	1903109	1109132.4	0.0602935478323326
805000	805	0.134650630396317	0.245774558388803	6.53657243047179e-05	14137535	1903628	1110304.4	0.060405133551211
806000	806	0.134538053993127	0.245623449667388	6.53403339720893e-05	14131132	1901175	1108324	0.0603308790265081
807000	807	0.134827130775139	0.245909862007843	6.54440956064445e-05	14119228	1903655	1110477.5	0.0604716602327162
808000	808	0.134730400376985	0.24591693850532	6.54136674036557e-05	14133180	1904169	1111255.5	0.0604751406438294
809000	809	0.134806577399521	0.246083624696464	6.54418061209672e-05	14140178	1906189	1113255.7	0.0605571503437499
810000	810	0.134944541135652	0.2461123730867	6.55162471133699e-05	14111360	1904251	1111711.7	0.0605713001863671
811000	811	0.13513071030686	0.24660140428306	6.5593822522757e-05	14134004	1909938	1117611.9	0.0608122525943771
812000	812	0.135479743536701	0.24673997267435	6.55953421559982e-05	14149237	1916935	1121120.1	0.0608806141153388
813000	813	0.135261441779385	0.246566537470775	6.5705564597473e-05	14081988	1904750	1113754.5	0.060795057400327
814000	814	0.135488269860239	0.246824838433502	6.57863834343128e-05	14076857	1907249	1116007.2	0.0609225008677241
815000	815	0.135384071341979	0.246770244206213	6.57320112147633e-05	14093918	1908092	1116582.2	0.060895553425594
816000	816	0.135029310384047	0.246470503345647	6.55086659581951e-05	14155734	1911439	1118028.7	0.0607477090194566
817000	817	0.13496818198867	0.246270608914815	6.54520712265563e-05	14157233	1910776	1116519	0.0606492128152739
818000	818	0.135524745273976	0.246971373816721	6.57180068669062e-05	14122919	1914005	1120820.5	0.0609948594849183
819000	819	0.135723648451056	0.247182426616595	6.58704598351819e-05	14081658	1911214	1119774.3	0.0610991520280683
820000	820	0.135438824180256	0.246791030854104	6.57797699206514e-05	14075831	1906414	1115502.4	0.0609058129100315
821000	821	0.135573205448858	0.246944392025859	6.58084665447253e-05	14081042	1909012	1117494.4	0.060981532753021
822000	822	0.135211016711255	0.246610171228141	6.57761519145186e-05	14056754	1900628	1111869.5	0.060816576553173
823000	823	0.135225145017892	0.246629008531807	6.57594989433512e-05	14066023	1902080	1112787.1	0.0608258678493821
824000	824	0.134587178464085	0.245796338605603	6.55167086188119e-05	14074944	1894307	1105299	0.0604158400719203
825000	825	0.134448674353566	0.245488577554173	6.54885727971273e-05	14051786	1889244	1100832.2	0.0602646417095714
826000	826	0.134335118651017	0.245340275127437	6.5458015602714e-05	14047920	1887129	1099078	0.0601918505996065
827000	827	0.133892064464509	0.244809819411959	6.53101509453564e-05	14050646	1881270	1093968.3	0.0599318476805161
828000	828	0.133746071883877	0.24463248881677	6.5200156096162e-05	14077677	1882834	1094301	0.059845054584687
829000	829	0.133327467495238	0.243967503941794	6.50402685770539e-05	14070169	1875940	1087572.8	0.0595201429795892
830000	830	0.133414386368293	0.244117098184049	6.51114605972305e-05	14056640	1875358	1087879.3	0.0595931576258004
831000	831	0.133961922167817	0.244970792806304	6.54005501600418e-05	14030263	1879521	1093750	0.0600106893281489
832000	832	0.133864235613571	0.244812771109043	6.53456373387084e-05	14035728	1878882	1092722.5	0.0599332928980885
833000	833	0.133973454264838	0.245088814072692	6.53900796939797e-05	14048283	1882097	1096010.7	0.0600685267835586
834000	834	0.13431429609758	0.245427021312144	6.54698056872157e-05	14052793	1887491	1099978.9	0.0602344227901516
835000	835	0.133993539236181	0.244758876774235	6.53397272360065e-05	14032087	1880209	1092554.8	0.0599069077597851
836000	836	0.133653018076672	0.244440128125262	6.51857261204304e-05	14061770	1879398	1091391.7	0.0597509762378946
838000	838	0.133981946525565	0.244957390987831	6.54125973051927e-05	14023561	1878904	1093210.7	0.0600041233995652
839000	839	0.134057878309892	0.244797728402602	6.54441836534531e-05	13991770	1875707	1089923.1	0.0599259278310741
840000	840	0.134091016430138	0.244918496516458	6.54676013220983e-05	13995561	1876679	1091170.5	0.0599850699358822
841000	841	0.133774343671244	0.24447460317843	6.5378897574683e-05	13982741	1870532	1085947.3	0.0597678315992508
842000	842	0.133740777305491	0.244247240275694	6.5357016098101e-05	13966092	1867836	1082977	0.0596567143822925
843000	843	0.134192484845984	0.244835511777636	6.55357035090459e-05	13957026	1872928	1087978.8	0.0599444278274169
844000	844	0.134140308313943	0.244826999823024	6.56705033969388e-05	13898820	1864392	1083189	0.0599402598423428
846000	846	0.134568578467436	0.245557879808716	6.57515957120617e-05	13947461	1876890	1093583.8	0.0602986723361517
847000	847	0.13494993768326	0.246171574701696	6.57915310068745e-05	14000251	1889333	1103386.8	0.0606004441911129
848000	848	0.134287888973349	0.245375845624128	6.55424649523484e-05	14015806	1882153	1096632.3	0.0602093056157558
849000	849	0.133813012898377	0.244976403700161	6.53931278337794e-05	14034091	1877944	1093527.4	0.0600134383698645
850000	850	0.133981651606698	0.245163968593941	6.55061902588316e-05	14007112	1876696	1093345.5	0.0601053714967308
851000	851	0.1340858603625	0.245430884423724	6.55532494440214e-05	14017481	1879546	1096382	0.0602363190290113
852000	852	0.13384698581221	0.245202262696766	6.5403138488227e-05	14055677	1881310	1096893.3	0.0601241496316138
854000	854	0.133820416603192	0.245167640505903	6.54277675129217e-05	14041131	1878990	1095419.9	0.0601071719512315
855000	855	0.133735789597083	0.245011834861794	6.53866184920157e-05	14040946	1877777	1094015.2	0.0600307992223429
856000	856	0.133759342636347	0.244954855674935	6.54358432701224e-05	14013309	1874411	1091558.9	0.060002881318728
857000	857	0.133886135137621	0.244951904372756	6.54023439367368e-05	14027330	1878065	1093106.8	0.0600014354558398
858000	858	0.133516284047427	0.244388946283625	6.52737846588246e-05	14017983	1871629	1087130.4	0.0597259570656205
859000	859	0.133876587878239	0.24474774475281	6.54490173972972e-05	13983991	1872129	1088295.7	0.0599014585615866
860000	860	0.133869345843688	0.244827684555197	6.54261587440726e-05	14002907	1874560	1090288.7	0.0599405951246592
861000	861	0.133548198279185	0.24438371373786	6.52374507691213e-05	14033001	1874082	1088378.8	0.0597233995403085
862000	862	0.133178678802941	0.243908138588935	6.51205078884243e-05	14028687	1868322	1083403.8	0.059491180069919
863000	863	0.13292009451691	0.243583692495761	6.49640596693179e-05	14058860	1868705	1082543	0.0593330152498694
864000	864	0.132925467201181	0.243571986847916	6.50070546070713e-05	14038920	1866130	1080947.6	0.0593273127770413
865000	865	0.132885519134594	0.24355771810378	6.49923635079283e-05	14043622	1866194	1081062.9	0.0593203620479201
866000	866	0.133175410646003	0.244043793055475	6.50537597174721e-05	14073131	1874195	1087755.4	0.0595573729289036
867000	867	0.132748194605079	0.243566017343116	6.48875417881878e-05	14089992	1870421	1084175.4	0.059324404804387
868000	868	0.133160724416787	0.244117987639065	6.51112693700723e-05	14056825	1871817	1086949.2	0.0595935918889467
869000	869	0.132888208386181	0.24386349568962	6.50069180692392e-05	14072603	1870083	1085401.3	0.0594694045299612
870000	870	0.132971229361144	0.243963329834256	6.50591480052826e-05	14061523	1869778	1085541.9	0.0595181063038178
871000	871	0.133047723245396	0.243951146603908	6.52030994092789e-05	13998105	1862416	1080847.7	0.0595121619293613
872000	872	0.133008320533392	0.243872840810996	6.51776093266354e-05	14000064	1862125	1080317.4	0.0594739624852256
873000	873	0.132946469733554	0.243821281006975	6.52561571981264e-05	13960476	1855996	1076681.9	0.0594488170718823
874000	874	0.132502509492803	0.243319073482612	6.51251988965358e-05	13958996	1849602	1071507.7	0.0592041715204369
875000	875	0.133007710485648	0.243918516491677	6.53977326148434e-05	13911186	1850295	1073766.8	0.0594962426875004
876000	876	0.133230455183461	0.244228231613159	6.54036695375692e-05	13944004	1857766	1079235	0.0596474291168909
877000	877	0.13320111158185	0.244250958922354	6.54517891586296e-05	13926100	1854972	1077895	0.0596585309344894
878000	878	0.133045036078912	0.244035982910834	6.53843279036981e-05	13930298	1853357	1076178.8	0.0595535609552571
880000	880	0.132835913618389	0.243721326127541	6.524012888812e-05	13955887	1853843	1075237.8	0.0594000848093672
881000	881	0.132844196204611	0.243875389360659	6.52546524312576e-05	13967317	1855477	1077198.4	0.0594752055358131
882000	882	0.132698735710232	0.243588165012983	6.51538870069799e-05	13977571	1854806	1075492.3	0.059335194134392
883000	883	0.132151236387393	0.242834499147337	6.49443945406568e-05	13980974	1847603	1068601.4	0.0589685939761381
884000	884	0.132299985442441	0.242968701819015	6.50328463216551e-05	13958384	1846694	1068333.9	0.0590337900636175
885000	885	0.132294726463768	0.243199364557651	6.50996901364251e-05	13956195	1846331	1069712	0.0591459309212451
886000	886	0.132492385881115	0.243406409306547	6.50676481342991e-05	13993740	1854064	1074732	0.0592466800915063
887000	887	0.132521844976121	0.243469209126989	6.50568197068259e-05	14005623	1856051	1076182.2	0.0592772557929215
888000	888	0.13237644356238	0.243275648803576	6.49866040456703e-05	14013596	1855070	1074934.8	0.0591830413008007
889000	889	0.132305876021325	0.243061749889511	6.49378203819386e-05	14009990	1853604	1072939.1	0.0590790142593512
890000	890	0.131859147546344	0.242614934127215	6.47399119540778e-05	14044001	1851830	1070838.8	0.0588620062615528
891000	891	0.131740432642693	0.242610258306461	6.47925081345308e-05	14020669	1847089	1068589.2	0.0588597374355275
892000	892	0.131888891838856	0.242839119632247	6.4787925374593e-05	14049121	1852923	1072868.4	0.0589708380237647
894000	894	0.132064430047635	0.24304826264445	6.48423457108658e-05	14049718	1855468	1074992.7	0.0590724579744856
